current_points,offences_last_12m,minor_offences,moderate_offences,severe_offences,days_since_last_offence,avg_days_between_offences,years_since_licence_issue,suspension_proximity,stability_index,trend_encoded,label
12.0,2,0,2,0,30.0,104.0,13.0,0.8,60.0,1,1
7.0,2,2,0,0,0.0,50.0,15.0,0.4666666666666667,77.33333333333333,1,0
6.0,0,0,0,0,250.0,134.0,10.0,0.4,84.0,0,0
8.0,2,2,0,0,30.0,96.0,23.0,0.5333333333333333,74.66666666666667,1,1
8.0,0,1,0,0,150.0,92.0,18.0,0.5333333333333333,76.66666666666667,1,1
3.0,1,0,0,0,306.0,108.0,15.0,0.2,92.0,0,0
12.0,1,1,1,0,90.0,61.0,14.0,0.8,62.0,1,1
4.0,1,0,0,0,315.0,87.0,13.0,0.2666666666666666,89.33333333333333,0,0
6.0,2,1,1,0,0.0,113.0,4.0,0.4,78.0,1,0
4.0,0,0,0,0,347.0,73.0,2.0,0.2666666666666666,89.33333333333333,0,0
12.0,3,1,0,2,0.0,34.0,3.0,0.8,54.0,1,1
13.0,3,0,0,3,0.0,101.0,20.0,0.8666666666666667,47.33333333333333,1,1
0.0,1,1,0,0,90.0,85.0,7.0,0.0,98.0,1,0
7.0,0,0,0,0,276.0,131.0,24.0,0.4666666666666667,81.33333333333333,0,0
12.0,3,0,1,2,60.0,54.0,7.0,0.8,52.0,1,1
13.0,2,0,2,1,0.0,61.0,6.0,0.8666666666666667,51.33333333333333,1,1
12.0,1,0,0,1,120.0,61.0,9.0,0.8,62.0,1,1
9.0,4,1,2,0,0.0,35.0,1.0,0.6,66.0,1,1
6.0,0,0,0,0,201.0,81.0,1.0,0.4,84.0,0,0
3.0,1,0,0,0,200.0,128.0,8.0,0.2,92.0,0,0
4.0,0,0,0,0,334.0,110.0,5.0,0.2666666666666666,89.33333333333333,0,0
8.0,5,2,1,1,0.0,21.0,18.0,0.5333333333333333,64.66666666666667,1,1
6.0,1,0,0,1,120.0,107.0,1.0,0.4,78.0,1,1
5.0,2,1,0,1,0.0,58.0,21.0,0.3333333333333333,78.66666666666667,1,1
0.0,1,1,0,0,30.0,107.0,10.0,0.0,98.0,1,0
3.0,0,0,0,0,212.0,42.0,11.0,0.2,92.0,0,0
3.0,0,0,0,0,302.0,57.0,11.0,0.2,92.0,0,0
2.0,1,0,0,0,320.0,133.0,19.0,0.1333333333333333,94.66666666666669,0,0
3.0,1,0,0,0,181.0,71.0,5.0,0.2,92.0,0,0
11.0,1,0,1,1,0.0,99.0,22.0,0.7333333333333333,60.66666666666667,1,1
1.0,0,0,0,0,261.0,120.0,4.0,0.0666666666666666,97.33333333333331,0,0
7.0,1,1,0,0,90.0,87.0,6.0,0.4666666666666667,79.33333333333333,1,0
3.0,2,0,2,0,0.0,44.0,22.0,0.2,84.0,1,1
3.0,0,0,0,0,332.0,101.0,6.0,0.2,92.0,0,0
12.0,2,0,2,0,30.0,99.0,25.0,0.8,60.0,1,1
7.0,4,3,0,0,30.0,106.0,12.0,0.4666666666666667,75.33333333333333,1,1
1.0,1,1,0,0,120.0,32.0,8.0,0.0666666666666666,95.33333333333331,1,0
3.0,0,0,0,0,201.0,85.0,13.0,0.2,92.0,0,0
3.0,2,0,2,0,30.0,86.0,17.0,0.2,84.0,1,1
3.0,1,0,1,0,150.0,104.0,19.0,0.2,88.0,1,0
2.0,2,1,0,0,120.0,118.0,6.0,0.1333333333333333,92.66666666666669,1,0
0.0,0,0,0,0,274.0,54.0,20.0,0.0,100.0,0,0
4.0,0,0,0,0,305.0,119.0,8.0,0.2666666666666666,89.33333333333333,0,0
13.0,6,0,3,2,0.0,23.0,6.0,0.8666666666666667,41.33333333333333,1,1
6.0,0,0,0,0,340.0,65.0,10.0,0.4,84.0,0,0
4.0,1,0,0,0,221.0,87.0,8.0,0.2666666666666666,89.33333333333333,0,0
4.0,1,0,0,0,297.0,97.0,10.0,0.2666666666666666,89.33333333333333,0,0
0.0,0,1,0,0,150.0,54.0,15.0,0.0,98.0,1,0
14.0,4,0,2,2,30.0,80.0,7.0,0.9333333333333332,42.66666666666666,1,1
4.0,1,1,0,0,0.0,75.0,25.0,0.2666666666666666,87.33333333333333,1,0
12.0,0,0,0,1,150.0,79.0,23.0,0.8,62.0,1,1
7.0,1,2,0,0,0.0,33.0,11.0,0.4666666666666667,77.33333333333333,1,0
1.0,0,0,0,0,228.0,57.0,20.0,0.0666666666666666,97.33333333333331,0,0
8.0,2,1,0,0,0.0,125.0,24.0,0.5333333333333333,76.66666666666667,1,0
1.0,1,0,0,0,275.0,133.0,22.0,0.0666666666666666,97.33333333333331,0,0
7.0,3,1,1,0,30.0,77.0,10.0,0.4666666666666667,75.33333333333333,1,1
0.0,1,1,0,0,150.0,85.0,1.0,0.0,98.0,1,0
7.0,2,2,0,0,0.0,48.0,16.0,0.4666666666666667,77.33333333333333,1,0
1.0,0,0,0,0,306.0,79.0,14.0,0.0666666666666666,97.33333333333331,0,0
4.0,0,0,0,0,315.0,133.0,21.0,0.2666666666666666,89.33333333333333,0,1
11.0,3,0,2,1,30.0,65.0,23.0,0.7333333333333333,56.66666666666667,1,1
8.0,1,1,1,0,0.0,64.0,11.0,0.5333333333333333,72.66666666666667,1,1
4.0,0,0,1,0,60.0,50.0,7.0,0.2666666666666666,85.33333333333333,1,0
1.0,1,0,0,0,298.0,70.0,15.0,0.0666666666666666,97.33333333333331,0,0
1.0,0,0,0,0,268.0,102.0,19.0,0.0666666666666666,97.33333333333331,0,0
1.0,1,0,0,0,216.0,84.0,25.0,0.0666666666666666,97.33333333333331,0,0
7.0,2,1,1,0,30.0,71.0,14.0,0.4666666666666667,75.33333333333333,1,1
6.0,0,0,1,0,30.0,48.0,23.0,0.4,80.0,1,0
3.0,2,0,0,1,90.0,110.0,9.0,0.2,86.0,1,0
4.0,0,1,0,0,60.0,96.0,2.0,0.2666666666666666,87.33333333333333,1,0
11.0,1,1,0,0,60.0,76.0,2.0,0.7333333333333333,68.66666666666667,1,0
10.0,4,2,1,1,0.0,39.0,6.0,0.6666666666666666,59.33333333333334,1,1
1.0,0,0,0,0,206.0,66.0,9.0,0.0666666666666666,97.33333333333331,0,0
0.0,0,0,0,0,341.0,117.0,14.0,0.0,100.0,0,0
4.0,0,0,0,0,197.0,113.0,16.0,0.2666666666666666,89.33333333333333,0,0
11.0,1,0,2,0,30.0,37.0,7.0,0.7333333333333333,62.66666666666667,1,1
0.0,1,0,0,0,191.0,116.0,15.0,0.0,100.0,0,0
0.0,1,0,0,0,256.0,66.0,19.0,0.0,100.0,0,0
6.0,4,2,2,0,30.0,50.0,20.0,0.4,72.0,1,1
0.0,0,1,0,0,30.0,73.0,5.0,0.0,98.0,1,0
12.0,2,0,1,1,120.0,84.0,23.0,0.8,58.0,1,1
2.0,0,0,0,0,325.0,48.0,12.0,0.1333333333333333,94.66666666666669,0,0
3.0,2,1,0,0,150.0,37.0,18.0,0.2,90.0,1,0
1.0,1,0,0,0,326.0,118.0,10.0,0.0666666666666666,97.33333333333331,0,0
3.0,3,2,0,1,0.0,81.0,25.0,0.2,82.0,1,1
0.0,1,0,0,0,310.0,138.0,5.0,0.0,100.0,0,0
2.0,0,0,0,0,231.0,73.0,3.0,0.1333333333333333,94.66666666666669,0,0
4.0,1,1,0,1,0.0,56.0,1.0,0.2666666666666666,81.33333333333333,1,1
10.0,2,0,2,1,0.0,102.0,12.0,0.6666666666666666,59.33333333333334,1,1
3.0,1,1,0,0,150.0,55.0,3.0,0.2,90.0,1,0
0.0,0,0,0,0,356.0,58.0,24.0,0.0,100.0,0,0
8.0,0,0,0,0,228.0,92.0,14.0,0.5333333333333333,78.66666666666667,0,0
11.0,2,2,0,0,60.0,80.0,25.0,0.7333333333333333,66.66666666666667,1,1
11.0,1,1,0,0,60.0,29.0,7.0,0.7333333333333333,68.66666666666667,1,0
6.0,1,0,1,0,30.0,72.0,24.0,0.4,80.0,1,0
12.0,4,1,2,0,0.0,65.0,25.0,0.8,58.0,1,1
11.0,2,2,0,0,0.0,36.0,5.0,0.7333333333333333,66.66666666666667,1,1
7.0,5,2,1,1,0.0,100.0,21.0,0.4666666666666667,67.33333333333333,1,1
3.0,1,1,0,0,0.0,116.0,10.0,0.2,90.0,1,0
11.0,3,0,2,2,0.0,58.0,5.0,0.7333333333333333,50.66666666666667,1,1
6.0,2,0,2,0,0.0,89.0,8.0,0.4,76.0,1,0
7.0,0,1,0,0,90.0,35.0,22.0,0.4666666666666667,79.33333333333333,1,0
13.0,3,0,1,1,60.0,87.0,8.0,0.8666666666666667,55.33333333333333,1,1
10.0,3,0,2,1,0.0,32.0,14.0,0.6666666666666666,59.33333333333334,1,1
3.0,0,0,0,0,356.0,58.0,2.0,0.2,92.0,0,0
0.0,0,0,0,0,281.0,66.0,11.0,0.0,100.0,0,0
2.0,2,1,0,0,90.0,106.0,14.0,0.1333333333333333,92.66666666666669,1,0
4.0,1,0,0,0,259.0,50.0,3.0,0.2666666666666666,89.33333333333333,0,0
9.0,2,1,1,0,30.0,54.0,4.0,0.6,70.0,1,1
1.0,0,1,0,0,0.0,47.0,12.0,0.0666666666666666,95.33333333333331,1,0
5.0,2,2,0,0,90.0,70.0,5.0,0.3333333333333333,82.66666666666667,1,0
3.0,0,0,0,0,184.0,72.0,18.0,0.2,92.0,0,0
0.0,0,0,0,0,345.0,121.0,15.0,0.0,100.0,0,0
3.0,0,0,0,0,340.0,115.0,24.0,0.2,92.0,0,0
1.0,0,0,0,0,190.0,100.0,23.0,0.0666666666666666,97.33333333333331,0,0
5.0,1,0,0,0,283.0,67.0,4.0,0.3333333333333333,86.66666666666667,0,0
9.0,4,1,1,1,30.0,25.0,22.0,0.6,64.0,1,1
4.0,0,0,0,0,351.0,130.0,5.0,0.2666666666666666,89.33333333333333,0,0
7.0,0,0,0,0,317.0,65.0,17.0,0.4666666666666667,81.33333333333333,0,0
4.0,0,0,0,0,200.0,70.0,23.0,0.2666666666666666,89.33333333333333,0,0
6.0,3,2,0,1,0.0,94.0,1.0,0.4,74.0,1,1
3.0,0,0,0,0,241.0,76.0,6.0,0.2,92.0,0,0
6.0,1,1,0,0,30.0,66.0,8.0,0.4,82.0,1,0
2.0,1,0,0,0,198.0,78.0,5.0,0.1333333333333333,94.66666666666669,0,0
7.0,0,0,0,0,194.0,63.0,25.0,0.4666666666666667,81.33333333333333,0,0
2.0,1,0,0,0,227.0,126.0,9.0,0.1333333333333333,94.66666666666669,0,0
9.0,2,0,1,1,30.0,96.0,4.0,0.6,66.0,1,1
10.0,3,0,3,0,30.0,26.0,6.0,0.6666666666666666,61.33333333333334,1,1
6.0,2,1,0,0,0.0,124.0,22.0,0.4,82.0,1,0
3.0,1,0,0,0,330.0,107.0,13.0,0.2,92.0,0,0
3.0,1,0,0,0,270.0,53.0,23.0,0.2,92.0,0,0
4.0,0,0,0,0,221.0,67.0,23.0,0.2666666666666666,89.33333333333333,0,0
6.0,0,0,0,0,201.0,69.0,10.0,0.4,84.0,0,0
4.0,0,0,0,0,232.0,76.0,16.0,0.2666666666666666,89.33333333333333,0,0
2.0,1,0,0,0,355.0,109.0,4.0,0.1333333333333333,94.66666666666669,0,0
0.0,0,0,0,0,343.0,65.0,7.0,0.0,100.0,0,0
6.0,5,2,1,1,0.0,68.0,18.0,0.4,70.0,1,1
5.0,1,0,0,0,186.0,63.0,11.0,0.3333333333333333,86.66666666666667,0,0
1.0,2,1,0,0,120.0,116.0,18.0,0.0666666666666666,95.33333333333331,1,0
10.0,2,0,3,0,0.0,53.0,18.0,0.6666666666666666,61.33333333333334,1,1
11.0,2,1,1,0,0.0,97.0,6.0,0.7333333333333333,64.66666666666667,1,0
8.0,3,0,2,0,0.0,90.0,17.0,0.5333333333333333,70.66666666666667,1,1
0.0,1,0,0,0,273.0,133.0,16.0,0.0,100.0,0,0
3.0,1,0,0,0,305.0,60.0,2.0,0.2,92.0,0,0
0.0,1,0,0,0,184.0,60.0,2.0,0.0,100.0,0,0
10.0,4,2,0,2,30.0,94.0,19.0,0.6666666666666666,57.33333333333334,1,1
12.0,3,0,2,1,60.0,37.0,24.0,0.8,54.0,1,1
3.0,0,0,0,0,266.0,60.0,1.0,0.2,92.0,0,0
4.0,2,1,0,0,90.0,115.0,24.0,0.2666666666666666,87.33333333333333,1,0
6.0,0,0,0,0,310.0,79.0,7.0,0.4,84.0,0,0
12.0,4,0,2,1,30.0,43.0,5.0,0.8,54.0,1,1
1.0,0,1,0,0,0.0,116.0,21.0,0.0666666666666666,95.33333333333331,1,0
3.0,2,1,1,0,0.0,63.0,17.0,0.2,86.0,1,1
1.0,0,0,0,0,348.0,74.0,22.0,0.0666666666666666,97.33333333333331,0,0
7.0,2,1,0,0,30.0,117.0,5.0,0.4666666666666667,79.33333333333333,1,0
8.0,1,0,1,0,150.0,110.0,19.0,0.5333333333333333,74.66666666666667,1,0
4.0,0,1,0,0,60.0,40.0,23.0,0.2666666666666666,87.33333333333333,1,0
8.0,3,2,0,0,0.0,93.0,7.0,0.5333333333333333,74.66666666666667,1,0
3.0,1,0,0,0,316.0,64.0,11.0,0.2,92.0,0,0
8.0,0,0,0,0,309.0,89.0,23.0,0.5333333333333333,78.66666666666667,0,0
2.0,0,0,0,0,357.0,64.0,18.0,0.1333333333333333,94.66666666666669,0,0
12.0,2,1,2,0,60.0,104.0,3.0,0.8,58.0,1,1
3.0,0,0,0,0,232.0,112.0,8.0,0.2,92.0,0,0
12.0,3,0,2,1,30.0,65.0,3.0,0.8,54.0,1,1
10.0,3,0,1,2,60.0,38.0,13.0,0.6666666666666666,57.33333333333334,1,1
3.0,0,0,0,0,337.0,82.0,5.0,0.2,92.0,0,0
14.0,2,0,2,0,30.0,112.0,17.0,0.9333333333333332,54.66666666666666,1,1
8.0,3,2,1,0,0.0,34.0,17.0,0.5333333333333333,70.66666666666667,1,1
2.0,1,1,0,0,120.0,63.0,10.0,0.1333333333333333,92.66666666666669,1,0
0.0,2,1,0,0,90.0,111.0,1.0,0.0,98.0,1,0
7.0,0,0,0,0,230.0,109.0,17.0,0.4666666666666667,81.33333333333333,0,0
2.0,0,1,0,0,150.0,54.0,24.0,0.1333333333333333,92.66666666666669,1,0
8.0,1,0,1,1,60.0,91.0,17.0,0.5333333333333333,68.66666666666667,1,1
3.0,0,0,0,0,313.0,109.0,4.0,0.2,92.0,0,0
0.0,0,0,0,0,326.0,88.0,24.0,0.0,100.0,0,0
0.0,0,0,0,0,295.0,102.0,10.0,0.0,100.0,0,0
3.0,0,0,0,0,208.0,121.0,17.0,0.2,92.0,0,0
9.0,2,1,1,0,30.0,27.0,21.0,0.6,70.0,1,1
6.0,1,1,0,0,30.0,42.0,10.0,0.4,82.0,1,0
4.0,1,0,0,0,192.0,124.0,10.0,0.2666666666666666,89.33333333333333,0,0
1.0,0,0,0,0,270.0,102.0,7.0,0.0666666666666666,97.33333333333331,0,0
4.0,1,0,0,0,319.0,124.0,8.0,0.2666666666666666,89.33333333333333,0,0
4.0,0,0,0,0,222.0,68.0,15.0,0.2666666666666666,89.33333333333333,0,0
1.0,1,1,0,0,30.0,56.0,17.0,0.0666666666666666,95.33333333333331,1,1
1.0,0,0,0,0,352.0,111.0,3.0,0.0666666666666666,97.33333333333331,0,0
1.0,0,0,0,0,254.0,111.0,13.0,0.0666666666666666,97.33333333333331,0,0
5.0,2,0,1,1,60.0,22.0,3.0,0.3333333333333333,76.66666666666667,1,1
0.0,2,1,0,0,60.0,60.0,10.0,0.0,98.0,1,0
8.0,2,2,0,0,0.0,106.0,13.0,0.5333333333333333,74.66666666666667,1,0
2.0,1,0,0,0,305.0,67.0,3.0,0.1333333333333333,94.66666666666669,0,0
13.0,3,1,0,2,0.0,95.0,6.0,0.8666666666666667,51.33333333333333,1,1
1.0,0,0,0,0,356.0,105.0,5.0,0.0666666666666666,97.33333333333331,0,0
7.0,0,0,0,0,343.0,127.0,15.0,0.4666666666666667,81.33333333333333,0,0
8.0,1,2,0,0,120.0,65.0,6.0,0.5333333333333333,74.66666666666667,1,1
2.0,0,0,0,0,351.0,135.0,18.0,0.1333333333333333,94.66666666666669,0,0
12.0,5,0,1,3,0.0,13.0,17.0,0.8,46.0,1,1
0.0,0,0,0,0,339.0,98.0,13.0,0.0,100.0,0,0
3.0,0,0,0,0,342.0,75.0,7.0,0.2,92.0,0,0
4.0,0,0,0,0,209.0,102.0,14.0,0.2666666666666666,89.33333333333333,0,0
4.0,1,0,0,0,184.0,106.0,18.0,0.2666666666666666,89.33333333333333,0,0
10.0,1,1,0,1,0.0,38.0,14.0,0.6666666666666666,65.33333333333334,1,1
2.0,1,0,0,0,214.0,56.0,19.0,0.1333333333333333,94.66666666666669,0,0
11.0,3,2,0,0,60.0,95.0,21.0,0.7333333333333333,66.66666666666667,1,1
1.0,0,0,0,0,258.0,57.0,15.0,0.0666666666666666,97.33333333333331,0,0
1.0,0,0,0,0,230.0,122.0,5.0,0.0666666666666666,97.33333333333331,0,0
7.0,2,1,0,0,30.0,44.0,1.0,0.4666666666666667,79.33333333333333,1,0
2.0,1,1,0,0,120.0,112.0,6.0,0.1333333333333333,92.66666666666669,1,0
3.0,3,2,1,0,0.0,29.0,25.0,0.2,84.0,1,0
8.0,4,2,1,1,0.0,70.0,13.0,0.5333333333333333,64.66666666666667,1,1
6.0,2,0,1,0,120.0,95.0,14.0,0.4,80.0,1,0
10.0,3,0,2,1,60.0,105.0,25.0,0.6666666666666666,59.33333333333334,1,1
6.0,1,0,0,0,216.0,59.0,14.0,0.4,84.0,0,0
0.0,0,0,0,0,270.0,96.0,21.0,0.0,100.0,0,0
0.0,2,1,0,0,60.0,90.0,19.0,0.0,98.0,1,0
3.0,3,2,0,0,90.0,71.0,12.0,0.2,88.0,1,0
2.0,0,0,0,0,244.0,62.0,9.0,0.1333333333333333,94.66666666666669,0,0
3.0,0,0,0,0,209.0,57.0,7.0,0.2,92.0,0,0
8.0,1,1,0,0,150.0,32.0,13.0,0.5333333333333333,76.66666666666667,1,0
6.0,0,0,0,0,358.0,72.0,19.0,0.4,84.0,0,0
0.0,0,0,0,0,350.0,64.0,14.0,0.0,100.0,0,0
5.0,0,1,0,0,30.0,56.0,2.0,0.3333333333333333,84.66666666666667,1,0
5.0,0,0,0,1,0.0,86.0,16.0,0.3333333333333333,80.66666666666667,1,0
9.0,2,2,0,0,60.0,29.0,22.0,0.6,72.0,1,0
11.0,1,1,0,0,150.0,30.0,1.0,0.7333333333333333,68.66666666666667,1,0
7.0,3,1,1,1,60.0,56.0,14.0,0.4666666666666667,69.33333333333333,1,1
7.0,0,0,0,0,180.0,48.0,23.0,0.4666666666666667,81.33333333333333,0,0
14.0,3,1,1,2,0.0,19.0,5.0,0.9333333333333332,44.66666666666666,1,1
4.0,0,0,0,0,297.0,59.0,5.0,0.2666666666666666,89.33333333333333,0,0
13.0,2,1,0,1,60.0,36.0,15.0,0.8666666666666667,57.33333333333333,1,1
3.0,1,1,0,0,30.0,96.0,19.0,0.2,90.0,1,1
7.0,3,1,2,1,0.0,74.0,22.0,0.4666666666666667,65.33333333333333,1,1
4.0,2,1,1,0,120.0,21.0,25.0,0.2666666666666666,83.33333333333333,1,0
0.0,2,1,0,0,150.0,34.0,4.0,0.0,98.0,1,0
2.0,0,0,0,0,192.0,52.0,13.0,0.1333333333333333,94.66666666666669,0,0
10.0,1,1,0,0,30.0,80.0,1.0,0.6666666666666666,71.33333333333334,1,0
4.0,1,0,1,0,60.0,90.0,14.0,0.2666666666666666,85.33333333333333,1,0
0.0,0,0,0,0,222.0,61.0,18.0,0.0,100.0,0,0
2.0,1,0,0,0,312.0,89.0,20.0,0.1333333333333333,94.66666666666669,0,0
13.0,3,0,3,0,0.0,99.0,7.0,0.8666666666666667,53.33333333333333,1,1
8.0,3,1,0,2,0.0,57.0,22.0,0.5333333333333333,64.66666666666667,1,1
3.0,2,1,1,0,90.0,113.0,8.0,0.2,86.0,1,0
1.0,0,0,0,0,262.0,112.0,16.0,0.0666666666666666,97.33333333333331,0,1
8.0,2,2,1,0,60.0,58.0,7.0,0.5333333333333333,70.66666666666667,1,1
0.0,0,0,0,0,280.0,69.0,24.0,0.0,100.0,0,0
8.0,2,0,2,0,0.0,54.0,16.0,0.5333333333333333,70.66666666666667,1,1
8.0,1,0,0,0,228.0,64.0,15.0,0.5333333333333333,78.66666666666667,0,0
12.0,3,1,1,0,0.0,54.0,13.0,0.8,62.0,1,1
7.0,0,0,0,0,222.0,103.0,15.0,0.4666666666666667,81.33333333333333,0,0
11.0,0,0,0,0,271.0,125.0,17.0,0.7333333333333333,70.66666666666667,0,0
8.0,2,0,1,0,60.0,53.0,19.0,0.5333333333333333,74.66666666666667,1,0
5.0,0,0,0,0,243.0,66.0,15.0,0.3333333333333333,86.66666666666667,0,0
10.0,2,2,0,0,30.0,74.0,6.0,0.6666666666666666,69.33333333333334,1,1
1.0,2,0,1,0,120.0,52.0,12.0,0.0666666666666666,93.33333333333331,1,0
3.0,1,0,0,0,285.0,139.0,3.0,0.2,92.0,0,0
8.0,2,0,2,0,0.0,43.0,8.0,0.5333333333333333,70.66666666666667,1,1
3.0,0,0,1,0,0.0,67.0,13.0,0.2,88.0,1,0
3.0,0,0,0,0,252.0,124.0,2.0,0.2,92.0,0,0
7.0,3,2,0,0,120.0,81.0,24.0,0.4666666666666667,77.33333333333333,1,0
2.0,0,0,0,0,193.0,52.0,10.0,0.1333333333333333,94.66666666666669,0,1
3.0,0,0,0,0,289.0,68.0,7.0,0.2,92.0,0,0
8.0,0,0,0,0,337.0,127.0,17.0,0.5333333333333333,78.66666666666667,0,0
3.0,1,1,0,0,150.0,43.0,24.0,0.2,90.0,1,0
1.0,1,0,0,0,241.0,119.0,25.0,0.0666666666666666,97.33333333333331,0,0
3.0,1,0,0,0,268.0,123.0,22.0,0.2,92.0,0,0
4.0,0,0,0,0,251.0,110.0,6.0,0.2666666666666666,89.33333333333333,0,0
10.0,0,0,0,0,343.0,57.0,4.0,0.6666666666666666,73.33333333333334,0,0
7.0,1,0,1,0,60.0,71.0,3.0,0.4666666666666667,77.33333333333333,1,0
1.0,0,0,0,0,315.0,60.0,3.0,0.0666666666666666,97.33333333333331,0,0
1.0,0,0,0,0,360.0,96.0,5.0,0.0666666666666666,97.33333333333331,0,0
1.0,1,0,0,0,283.0,62.0,6.0,0.0666666666666666,97.33333333333331,0,0
7.0,3,0,2,0,90.0,56.0,10.0,0.4666666666666667,73.33333333333333,1,1
7.0,1,0,0,0,202.0,117.0,5.0,0.4666666666666667,81.33333333333333,0,0
8.0,3,3,0,0,0.0,73.0,8.0,0.5333333333333333,72.66666666666667,1,1
4.0,2,1,0,0,90.0,89.0,3.0,0.2666666666666666,87.33333333333333,1,1
0.0,0,0,0,0,288.0,134.0,4.0,0.0,100.0,0,0
8.0,2,0,2,0,30.0,110.0,6.0,0.5333333333333333,70.66666666666667,1,1
1.0,0,0,0,0,207.0,47.0,24.0,0.0666666666666666,97.33333333333331,0,0
3.0,1,1,1,0,90.0,48.0,14.0,0.2,86.0,1,0
3.0,0,0,0,0,191.0,118.0,22.0,0.2,92.0,0,1
9.0,3,1,1,1,0.0,82.0,2.0,0.6,64.0,1,1
5.0,0,0,1,0,60.0,115.0,8.0,0.3333333333333333,82.66666666666667,1,0
3.0,1,1,0,0,120.0,71.0,2.0,0.2,90.0,1,0
5.0,0,0,0,0,186.0,54.0,5.0,0.3333333333333333,86.66666666666667,0,0
7.0,0,0,0,0,333.0,110.0,20.0,0.4666666666666667,81.33333333333333,0,0
5.0,0,0,0,0,188.0,121.0,17.0,0.3333333333333333,86.66666666666667,0,0
5.0,1,1,0,1,30.0,49.0,2.0,0.3333333333333333,78.66666666666667,1,1
3.0,0,0,0,0,294.0,53.0,15.0,0.2,92.0,0,0
4.0,1,1,0,0,150.0,93.0,18.0,0.2666666666666666,87.33333333333333,1,0
10.0,3,1,0,1,30.0,57.0,12.0,0.6666666666666666,65.33333333333334,1,1
10.0,2,0,1,1,30.0,77.0,12.0,0.6666666666666666,63.33333333333334,1,1
7.0,2,1,0,0,0.0,81.0,22.0,0.4666666666666667,79.33333333333333,1,0
11.0,4,0,2,2,0.0,15.0,7.0,0.7333333333333333,50.66666666666667,1,1
13.0,3,1,1,1,0.0,60.0,17.0,0.8666666666666667,53.33333333333333,1,1
8.0,1,0,1,0,150.0,68.0,21.0,0.5333333333333333,74.66666666666667,1,0
8.0,1,1,0,0,90.0,58.0,19.0,0.5333333333333333,76.66666666666667,1,0
5.0,1,1,0,0,90.0,108.0,6.0,0.3333333333333333,84.66666666666667,1,0
3.0,0,1,0,0,30.0,66.0,16.0,0.2,90.0,1,0
3.0,0,0,0,0,350.0,106.0,18.0,0.2,92.0,0,0
1.0,1,1,0,0,150.0,76.0,12.0,0.0666666666666666,95.33333333333331,1,0
11.0,3,1,1,1,0.0,54.0,4.0,0.7333333333333333,58.66666666666667,1,1
3.0,0,1,0,0,120.0,88.0,18.0,0.2,90.0,1,0
4.0,1,0,0,0,346.0,76.0,13.0,0.2666666666666666,89.33333333333333,0,0
5.0,1,1,0,0,30.0,73.0,8.0,0.3333333333333333,84.66666666666667,1,0
3.0,0,0,0,0,255.0,75.0,5.0,0.2,92.0,0,0
0.0,0,0,0,0,322.0,64.0,9.0,0.0,100.0,0,0
7.0,2,0,1,0,90.0,52.0,13.0,0.4666666666666667,77.33333333333333,1,0
2.0,0,0,0,0,286.0,85.0,9.0,0.1333333333333333,94.66666666666669,0,0
11.0,3,2,0,1,30.0,62.0,11.0,0.7333333333333333,60.66666666666667,1,1
4.0,1,0,0,0,221.0,47.0,9.0,0.2666666666666666,89.33333333333333,0,0
8.0,4,2,1,0,0.0,24.0,10.0,0.5333333333333333,70.66666666666667,1,1
4.0,0,0,0,0,257.0,58.0,23.0,0.2666666666666666,89.33333333333333,0,0
3.0,1,0,0,0,355.0,129.0,4.0,0.2,92.0,0,0
10.0,1,0,2,0,0.0,99.0,23.0,0.6666666666666666,65.33333333333334,1,1
12.0,3,3,0,0,0.0,75.0,2.0,0.8,62.0,1,1
4.0,1,0,0,1,150.0,113.0,15.0,0.2666666666666666,83.33333333333333,1,0
0.0,0,0,0,0,347.0,87.0,13.0,0.0,100.0,0,0
8.0,0,0,0,0,269.0,69.0,19.0,0.5333333333333333,78.66666666666667,0,0
8.0,2,2,0,0,60.0,102.0,11.0,0.5333333333333333,74.66666666666667,1,1
6.0,0,0,1,0,90.0,105.0,6.0,0.4,80.0,1,0
4.0,1,1,0,0,120.0,63.0,1.0,0.2666666666666666,87.33333333333333,1,0
6.0,1,1,0,0,30.0,75.0,8.0,0.4,82.0,1,0
3.0,0,0,0,0,299.0,135.0,17.0,0.2,92.0,0,0
1.0,1,1,0,0,120.0,76.0,18.0,0.0666666666666666,95.33333333333331,1,0
0.0,1,0,0,0,187.0,88.0,1.0,0.0,100.0,0,0
1.0,0,0,0,0,321.0,64.0,17.0,0.0666666666666666,97.33333333333331,0,0
8.0,5,1,1,2,0.0,63.0,18.0,0.5333333333333333,60.66666666666667,1,1
10.0,3,1,1,1,0.0,66.0,18.0,0.6666666666666666,61.33333333333334,1,1
4.0,0,0,0,0,355.0,140.0,22.0,0.2666666666666666,89.33333333333333,0,0
6.0,2,2,0,0,30.0,98.0,8.0,0.4,80.0,1,0
7.0,2,1,0,1,90.0,63.0,13.0,0.4666666666666667,73.33333333333333,1,1
1.0,1,0,1,0,120.0,29.0,23.0,0.0666666666666666,93.33333333333331,1,0
6.0,4,0,3,0,60.0,16.0,19.0,0.4,72.0,1,1
8.0,2,2,0,0,90.0,51.0,25.0,0.5333333333333333,74.66666666666667,1,1
10.0,3,0,0,2,30.0,52.0,6.0,0.6666666666666666,61.33333333333334,1,1
0.0,1,0,0,0,287.0,67.0,22.0,0.0,100.0,0,0
